product_key,product_code,product_gender,product_material,product_style,product_colour,product_branding,product_fault_indicator,product_category,product_brand,product_is_current
1532,2724COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1533,2724COLQ11,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1534,2725COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1535,2725COLQ11,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1536,2730COL568/49,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1537,2731COL568/50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1538,2732COL579/50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1539,2732COLL35/50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1540,2735COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1541,2735COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1542,2735COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1543,2735COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1544,2735COL579F,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1545,2736COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1546,2736COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1547,2736COL568F,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1548,2736COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1549,2744COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1550,2744COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1551,2744COL579K,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1552,2744COL579X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1553,2745COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1554,2745COL568H,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1555,2745COL579K,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1556,2747COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1557,2747COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1558,2747COL579F,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1559,2748COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1560,2748COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1561,2748COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1562,2748COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1563,2748COLK05,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1564,2749COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1565,2749COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1566,2749COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1567,2749COL568K,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1568,2749COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1569,2749COLK05,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1570,2750COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1571,2750COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1572,2750COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1573,2750COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1574,2750COL568K,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1575,2750COL568Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1576,2750COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1577,2750COL603,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1578,2750COLK05,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1579,2751COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1580,2751COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1581,2751COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1582,2751COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1583,2751COL603,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1584,2751COLKO5,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1585,2752COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1586,2752COL306,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1587,2752COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1588,2752COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1589,2752COL568V,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1590,2752COL603,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1591,2752COLKO5,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1592,2753COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1593,2753COL568X,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1594,2753COL579H,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1595,2753COL579Y,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1596,2754MCOL579Y,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1597,2755COL532,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1598,2755COL579,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1599,2756COL568Y,Male,Metal,Fashion /Classic,Classic,Discreet,Not Faulty,Product,G,1
1600,2756COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1601,2757COL568X,Unisex,Metal,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
1602,2758COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1603,2758COL568Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1604,2759COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1605,2759COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1606,2759COL568X,Male,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1607,2759COL568Y,Male,Metal,Fashion /Classic,Fashion/Classic,Very Discreet,Not Faulty,Product,G,1
1608,2759COL579X,Male,Metal,Fashion /Classic,Fashion/Classic,Very Discreet,Not Faulty,Product,G,1
1609,2761COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1610,2762COL300,Male,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1611,2763COL613,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1612,2763COL613B,Male,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1613,2763COL613R,Male,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1614,2763COL613X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1615,2764COL531,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1616,2764COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1617,2765COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1618,2765COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1619,2765COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1620,2765COLK05,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1621,2766COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1622,2766COL568,Unisex,Metal,Fashion,Classic,Very Discreet,Not Faulty,Product,G,1
1623,2766COLK05,Unisex,Metal,Fashion,Classic,Very Discreet,Not Faulty,Product,G,1
1624,2770COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1625,2770COL568,Unisex,Metal,Fashion,Classic,Very Discreet,Not Faulty,Product,G,1
1626,2770COLK05,Unisex,Metal,Fashion,Classic,Very Discreet,Not Faulty,Product,G,1
1627,2771COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1628,2771COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1629,2771COL583,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1630,2771COLK05,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1631,2772COL201,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1632,2772COL531,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1633,2772COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1634,2772COLK05,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1635,2773COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1636,2773COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1637,2773COLK01,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1638,2774COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1639,2774COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1640,2775COL201,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1641,2775COL300,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1642,2775COL531,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1643,2775COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1644,2775COLK01,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1645,2776COL201,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1646,2776COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1647,2776COL583,Unisex,Metal,Fashion,Fashion,Very Discreet,Not Faulty,Product,G,1
1648,2776COLK01,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1649,2777COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1650,2777COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1651,2777COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1652,2778COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1653,2779COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1654,2779COLK01,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1655,2779COLR96,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1656,277COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1657,2780COL568,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1658,2780COLK01,Unisex,Metal,Fashion /Classic,Classic,Very Discreet,Not Faulty,Product,G,1
1659,2782COL568,Male,Metal,Fashion /Classic,Classic,Medium,Not Faulty,Product,G,1
1660,2782COLR72,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1661,2783COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1662,2783COLE38,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1663,2783COLR72,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1664,2784COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1665,2784COLA10,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1666,2786COLK10,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1667,2786COLS07,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1668,2787COLK10,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1669,2789COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1670,2789COLE42,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1671,2790COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1672,2790COLA89,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1673,2790COLE44,Unisex,N/A,N/A,N/A,N/A,N/A,Product,B,1
1674,2790COLE45,Unisex,N/A,N/A,N/A,N/A,N/A,Product,B,1
1675,2791COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1676,2791COLA89,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1677,2791COLE44,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1678,2794COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1679,2794COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1680,2794COL568Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1681,2795COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1682,2795COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1683,2795COL568Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1684,2797COL613C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1685,2798COL613B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1686,2798COL613X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1687,2799COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1688,2799COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1689,2801COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1690,2801COL579X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1691,2801COL579Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1692,2802COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1693,2803COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1694,2803COL579X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1695,2804COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1696,2804COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1697,2804COL568Y,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1698,2804COL579X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1699,2805COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1700,2805COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1701,2805COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1702,2806COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1703,2806COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1704,2806COL568G,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1705,2806COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1706,2807COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1707,2807COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1708,2807COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1709,2807COL568V,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1710,2808COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1711,2808COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1712,2808COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1713,2808COL568V,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1714,2809COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1715,2809COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1716,2809COL568V,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1717,2809COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1718,2810COL568A,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1719,2810COL568B,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1720,2810COL568V,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1721,2810COL579,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1722,2820COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1723,2820COL568C,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1724,2820COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1725,2820COL579X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1726,2822COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1727,2822COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1728,2822COL568R,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1729,2822COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1730,2823COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1731,2823COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1732,2824COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1733,2824COL568R,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1734,2824COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1735,2825COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1736,2825COL568F,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1737,2825COL568R,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1738,2830COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1739,2830COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1740,2830COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1741,2831COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1742,2831COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1743,2831COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1744,2832COL300,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1745,2832COL568,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1746,2832COL568X,Unisex,N/A,N/A,N/A,N/A,N/A,Product,G,1
1747,3089 COL426,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1748,3112COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1749,3117 COL 700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1750,3117 COL 710,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1751,3118 COL 778,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1752,3118COL704,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1753,3121COL740,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1754,3122COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1755,3122COL740,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1756,3122COL880,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1757,3123COL847,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1758,3124COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1759,3124COL729,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1760,3124COL847,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1761,3130COLZ12,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1762,3130COLZ13,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1763,3130COLZ16,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1764,3131COLZ12,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1765,3131COLZ16,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1766,3132COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1767,3132COL954,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1768,3132COL955,Unisex,N/A,N/A,N/A,N/A,N/A,Parts,F,1
1769,3132COLZ33,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1770,3133COL954,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1771,3135COL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1772,3135COL710,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1773,3135COLU62,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1774,3136COLU80,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1775,3136COLU82,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1776,3137COLU79,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1777,3137COLU83,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1778,3138COLU81,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1779,3139COLU81/50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,A,1
1780,3139COLV13/50,Unisex,N/A,N/A,N/A,N/A,N/A,Product,A,1
1781,3143COLU62/51,Unisex,N/A,N/A,N/A,N/A,N/A,Product,A,1
1782,3143COLU72/51,Unisex,N/A,N/A,N/A,N/A,N/A,Product,A,1
1783,3146COL710,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1784,3146COLV20,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1785,3146COLV21,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1786,3146COLV23,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1787,3148MCOLV84,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1788,3148MCOLV86,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1789,3149MCOLV82,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1790,3149MCOLV83,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1791,3149MCOLV85,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1792,3150MCOL700,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1793,3151MCOLV89,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1794,3152MCOL710,Unisex,N/A,N/A,N/A,N/A,N/A,Product,I,1
1795,3504 COL A06,Female,Metal,Classic,Classic,Medium,Not Faulty,Product,I,1
1796,3504COLA29,Female,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
1797,3506COLL20/5419,Female,Plastic,N/A,N/A,N/A,N/A,Product,A,1
1798,3507 COL 140,Female,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
1799,3507COL103,Female,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
1800,3507COL120,Female,Plastic,N/A,N/A,N/A,N/A,Parts,F,1
1801,3507COL140,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1802,3509COL103,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1803,3509COL126,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1804,3510 COL 103,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Product,A,1
1805,3510T,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1806,3511 COL 103,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Product,A,1
1807,3511 COL 120,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Product,A,1
1808,3511T,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1809,3512 COL 126,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Product,A,1
1810,3512COL145,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1811,3512T,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1812,3513C256/5517,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1813,3514COL218/053,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Parts,F,1
1814,3523COL123,Female,Plastic,Fashion /Classic,Classic,Discreet,Not Faulty,Product,I,1
1815,3523COL588,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,I,1
1816,3524COL123,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,I,1
1817,3524COL5103,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1818,3525 COL 101,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1819,3525COL103,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1820,3526 COL 5103,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1821,3526COL101,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1822,3527COL120,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1823,3529COL220/054,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1824,3529COL221/54,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1825,3529COL325/054,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1826,3530COL220/50,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1827,3530COL221/50,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1828,3533COL256/53,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1829,3535 COL 120,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1830,3536 COL 103,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1831,3537 COL 201,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1832,3542COL267/52,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1833,3542COL359/52,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1834,3543COL267/53,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1835,3543COL267/55,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1836,3544COL267/53,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1837,3544COL658/53,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1838,3545COL267/51,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1839,3545COL644/51,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1840,3547COL267/52,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,A,1
1841,3547COL653/52,Female,Plastic,Classic,N/A,N/A,Not Faulty,Parts,F,1
1842,3551COL220,Female,Plastic,Classic,N/A,N/A,Not Faulty,Product,I,1
1843,3552COL220,Female,Combination,N/A,N/A,N/A,Not Faulty,Product,I,1
1844,3553COL220,Female,Combination,N/A,N/A,N/A,Not Faulty,Product,I,1
1845,3554COL249,Female,Combination,N/A,N/A,N/A,Not Faulty,Parts,F,1
1846,3555COL249,Female,Metal,N/A,N/A,N/A,Not Faulty,Product,I,1
1847,3555COL674,Female,Metal,N/A,N/A,N/A,Not Faulty,Parts,F,1
1848,3555COL688,Female,Metal,N/A,N/A,N/A,Not Faulty,Product,I,1
1849,3556COL249,Female,Metal,N/A,N/A,N/A,Not Faulty,Parts,F,1
1850,3557COL220/49,Female,Metal,N/A,N/A,N/A,Not Faulty,Product,A,1
